658,40.0,https://10keap-morganstanley.atlassian.net/secure/RapidBoard.jspa?rapidView=658&view=planning&issueLimit=100,ScrumBacklogPage
94,24.6,https://10keap-morganstanley.atlassian.net/secure/RapidBoard.jspa?rapidView=94,ScrumSprintPage
1207,17.23,https://10keap-morganstanley.atlassian.net/secure/RapidBoard.jspa?rapidView=1207&view=planning&issueLimit=100,ScrumBacklogPage
4161,6.6,https://10keap-morganstanley.atlassian.net/secure/RapidBoard.jspa?rapidView=4161,KanbanBoardPage
3063,2.9,https://10keap-morganstanley.atlassian.net/secure/RapidBoard.jspa?rapidView=3063&view=planning&issueLimit=100,ScrumBacklogPage
